SIT_MATRICULA,PAI_FALECIDO,MAE_FALECIDO,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,DESC_ESTADO,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,COD_DISCIPLINA,CARGA_HOR,ANO_INGRESSO,IDADE_INGRESSO
18,0.0,0.0,,P,2007.0,,S,,M,Estudante,Anápolis,Goiás,Espanhol,1.0,2.0,1.0,2.0,7.50,2.0,17037,54,2010,20.0
18,0.0,0.0,4.0,P,2007.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.60,0.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,0.00,0.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,0.00,0.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Francês,1.0,2.0,1.0,2.0,0.00,0.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,3.80,10.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,3.80,10.0,17037,54,2010,20.0
0,0.0,0.0,4.0,P,2008.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Francês,1.0,2.0,1.0,2.0,3.80,10.0,17037,54,2010,20.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,7.40,2.0,17037,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Goiânia,Goiás,Espanhol,1.0,3.0,1.0,3.0,7.40,2.0,17037,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,06/10/2016,6.0,17037,54,2010,19.0
13,0.0,0.0,3.0,P,2008.0,1.0,S,,M,Estudante,Goiânia,Goiás,Espanhol,3.0,3.0,2.0,3.0,5.60,,17037,54,2010,18.0
13,0.0,0.0,3.0,P,2008.0,1.0,S,,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,5.60,,17037,54,2010,18.0
18,0.0,0.0,3.0,E,2009.0,1.0,S,0.0,M,Estudante,Araguari,Minas Gerais,,,,,,06/10/2016,0.0,17037,54,2010,18.0
18,0.0,0.0,,E,2002.0,,S,,M,,Alto Paraíso de Goiás,Goiás,,,,,,6.00,0.0,17037,54,2010,28.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,7.50,8.0,17037,54,2011,18.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,7.50,8.0,17037,54,2011,18.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Iporá,Goiás,Inglês,2.0,2.0,3.0,3.0,8.30,8.0,17037,54,2011,16.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Iporá,Goiás,Espanhol,2.0,2.0,2.0,2.0,8.30,8.0,17037,54,2011,16.0
0,0.0,0.0,0.0,E,2008.0,0.0,,0.0,M,,Alto Paraíso de Goiás,Goiás,Inglês,2.0,3.0,2.0,3.0,8.70,6.0,17037,54,2011,21.0
10,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,Autonomo,Trindade,Goiás,Inglês,1.0,1.0,1.0,1.0,6.70,12.0,17037,54,2011,23.0
10,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,Autonomo,Trindade,Goiás,Francês,1.0,1.0,1.0,1.0,6.70,12.0,17037,54,2011,23.0
18,0.0,0.0,4.0,E,2010.0,5.0,S,0.0,M,Estudante,Bom Jesus de Goiás,Goiás,,,,,,8.00,6.0,17037,54,2011,18.0
0,0.0,0.0,5.0,P,,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,6.00,14.0,17037,54,2011,20.0
0,0.0,0.0,3.0,P,2009.0,10.0,S,0.0,F,Autonomo,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,0.00,77.0,17037,54,2011,19.0
0,0.0,0.0,3.0,P,2009.0,10.0,S,0.0,F,Autonomo,Goiânia,Goiás,Alemão,1.0,1.0,1.0,1.0,0.00,77.0,17037,54,2011,19.0
0,0.0,0.0,,O,2008.0,,S,,M,,Alto Paraíso de Goiás,Goiás,Inglês,1.0,1.0,1.0,1.0,06/10/2016,14.0,17037,54,2011,20.0
0,1.0,0.0,3.0,E,1993.0,3.0,C,,M,Analista de Suporte,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,0.00,18.0,17037,54,2011,37.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,0.40,0.0,17037,54,2011,21.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,0.40,0.0,17037,54,2011,21.0
0,0.0,0.0,,E,2001.0,,S,,M,,Anápolis,Goiás,,,,,,6.00,8.0,17037,54,2011,28.0
0,0.0,0.0,0.0,P,2010.0,,S,,F,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,7.60,6.0,17037,54,2011,18.0
13,0.0,0.0,0.0,P,2009.0,,S,,F,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.60,4.0,17037,54,2011,19.0
0,0.0,0.0,0.0,P,2010.0,,S,,F,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,7.20,6.0,17037,54,2011,19.0
0,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,1.0,3.0,8.30,2.0,17037,54,2012,19.0
0,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,8.30,2.0,17037,54,2012,19.0
13,0.0,0.0,,,2008.0,,S,,F,Estudante,Alto Paraíso de Goiás,Goiás,,,,,,6.00,6.0,17037,54,2011,21.0
0,0.0,0.0,0.0,E,2010.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,,,,,,6.80,12.0,17037,54,2011,18.0
18,0.0,0.0,,E,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,2.0,2.0,4.80,4.0,17037,54,2012,22.0
18,0.0,0.0,,E,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,2.0,2.0,8.90,6.0,17037,54,2012,22.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Espanhol,2.0,3.0,2.0,3.0,5.70,2.0,17037,54,2012,21.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Inglês,1.0,2.0,1.0,3.0,5.70,2.0,17037,54,2012,21.0
0,0.0,0.0,,P,2005.0,,S,,M,Programador,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,7.20,,17037,54,2012,25.0
9,0.0,0.0,,P,2001.0,,S,,M,,Goiânia,Goiás,,,,,,8.00,,17037,54,2012,28.0
0,0.0,0.0,,P,2011.0,,S,,M,,Goiânia,Goiás,,,,,,6.30,2.0,17037,54,2012,18.0
0,0.0,0.0,,P,2009.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,2.0,1.0,07/10/2016,10.0,17037,54,2011,21.0
0,0.0,0.0,,P,2009.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,2.0,3.0,2.0,2.0,07/10/2016,10.0,17037,54,2011,21.0
13,0.0,0.0,5.0,E,2008.0,5.0,S,0.0,M,Outros,Goiânia,Goiás,,,,,,7.30,14.0,17037,54,2011,20.0
0,0.0,0.0,,E,2009.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,8.30,0.0,17037,54,2011,19.0
0,0.0,0.0,0.0,E,2010.0,10.0,S,,M,Estudante,Aparecida de Goiânia,Goiás,,,,,,06/10/2016,2.0,17037,54,2012,21.0
0,0.0,0.0,0.0,E,2008.0,10.0,S,,M,Autonomo,Iporá,Goiás,,,,,,8.00,2.0,17037,54,2012,20.0
0,0.0,0.0,0.0,P,2006.0,10.0,S,0.0,M,Eletrotécnico,Aparecida de Goiânia,Goiás,Inglês,2.0,3.0,3.0,3.0,7.50,6.0,17037,54,2012,22.0
0,0.0,0.0,0.0,P,2006.0,10.0,S,0.0,M,Eletrotécnico,Aparecida de Goiânia,Goiás,Espanhol,2.0,2.0,1.0,2.0,7.50,6.0,17037,54,2012,22.0
4,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Goiânia,Goiás,,,,,,06/10/2016,14.0,17037,54,2012,19.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Goiânia,Goiás,,,,,,8.30,0.0,17037,54,2012,19.0
0,0.0,0.0,,P,2010.0,,S,,M,,Goiânia,Goiás,,,,,,6.30,8.0,17037,54,2012,22.0
0,0.0,0.0,0.0,E,2009.0,10.0,S,,M,,Goiânia,Goiás,Inglês,1.0,1.0,2.0,2.0,6.60,0.0,17037,54,2012,21.0
0,0.0,0.0,,P,2010.0,,S,,M,,Goiânia,Goiás,,,,,,4.90,10.0,17037,54,2012,19.0
0,0.0,0.0,,P,2010.0,,S,,M,,Goiânia,Goiás,,,,,,6.00,0.0,17037,54,2012,19.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Itapuranga,Goiás,Inglês,2.0,3.0,3.0,3.0,5.60,4.0,17037,54,2012,18.0
0,0.0,0.0,0.0,E,2011.0,0.0,,,F,,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,7.50,0.0,17037,54,2012,18.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,Estudante,Anápolis,Goiás,Inglês,1.0,1.0,1.0,1.0,07/10/2016,0.0,17037,54,2012,18.0
0,0.0,0.0,0.0,P,2012.0,0.0,S,,M,,Goiânia,Goiás,,,,,,8.20,0.0,17037,54,2012,17.0
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,Estudante,Imperatriz,Maranhão,Inglês,1.0,1.0,2.0,2.0,3.00,8.0,17037,54,2012,18.0
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,Estudante,Imperatriz,Maranhão,Inglês,1.0,1.0,2.0,2.0,9.80,0.0,17037,54,2012,18.0
0,0.0,0.0,,E,2007.0,,S,,F,,Goiânia,Goiás,,,,,,6.50,4.0,17037,54,2012,22.0
0,0.0,0.0,,P,2004.0,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,0.00,0.0,17037,54,2012,26.0
0,0.0,0.0,0.0,P,2012.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,7.80,0.0,17037,54,2013,18.0
0,0.0,0.0,,P,2007.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,7.60,2.0,17037,54,2013,23.0
0,0.0,0.0,0.0,P,2011.0,0.0,S,,M,,Minaçu,Goiás,,,,,,7.40,0.0,17037,54,2012,18.0
0,0.0,0.0,0.0,P,2012.0,0.0,S,,F,,Aparecida de Goiânia,Goiás,,,,,,7.80,6.0,17037,54,2012,17.0
0,0.0,0.0,,P,2011.0,,S,,F,,Goiânia,Goiás,,,,,,4.60,8.0,17037,54,2012,18.0
0,0.0,0.0,,P,2012.0,,S,,M,,Goiânia,Goiás,,,,,,8.70,0.0,17037,54,2013,18.0
18,0.0,0.0,,F,2006.0,,S,,M,Eletrotécnico,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,6.30,2.0,17037,54,2008,19.0
18,,,,E,2002.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,08/10/2016,5.0,17037,54,2008,25.0
18,,,,E,2002.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,05/10/2016,6.0,17037,54,2008,25.0
18,,,,F,2006.0,,S,,F,,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,6.20,8.0,17037,54,2008,19.0
10,0.0,0.0,,F,2005.0,,S,,M,TECNÓLOGO,Goiânia,Goiás,,,,,,9.00,,17037,54,2012,24.0
18,,,,P,2005.0,,S,,F,,Goiânia,Goiás,,,,,,6.90,8.0,17037,54,2008,21.0
18,0.0,0.0,,P,2002.0,,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,8.70,4.0,17037,54,2008,23.0
18,0.0,0.0,,P,2002.0,,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,8.70,4.0,17037,54,2008,23.0
18,,,,F,2006.0,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.00,0.0,17037,54,2008,19.0
18,,,,F,2006.0,,S,,M,,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,6.00,0.0,17037,54,2008,19.0
18,0.0,0.0,6.0,F,2007.0,3.0,S,,M,Estudante,Goiânia,Goiás,,,,,,6.30,14.0,17037,54,2008,18.0
18,,,,F,2007.0,,S,,M,,Aparecida de Goiânia,Goiás,Inglês,1.0,2.0,2.0,3.0,4.80,6.0,17037,54,2008,17.0
18,,,,F,2007.0,,S,,M,,Aparecida de Goiânia,Goiás,Inglês,1.0,2.0,2.0,3.0,6.00,16.0,17037,54,2008,17.0
18,0.0,0.0,3.0,F,2007.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,06/10/2016,2.0,17037,54,2008,17.0
13,,,,F,2002.0,,,0.0,M,,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,8.20,6.0,17037,54,2011,27.0
18,1.0,0.0,5.0,E,1991.0,,S,,M,Outros,Goiânia,Goiás,,,,,,6.00,6.0,17037,54,2008,37.0
0,,,,P,2010.0,10.0,S,0.0,M,,Aparecida de Goiânia,Goiás,,,,,,8.60,16.0,17037,54,2010,27.0
9,,,,F,1992.0,10.0,C,4.0,M,Engenheiro Elétrico,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,6.80,,17037,54,2013,53.0
0,,,,F,1997.0,6.0,C,0.0,M,Geógrafa,Goiânia,Goiás,,,,,,6.00,4.0,17037,54,2012,36.0
18,0.0,0.0,3.0,F,2001.0,,C,2.0,M,Técnico em Mecânica,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,8.20,2.0,17037,54,2008,28.0
18,,,,F,2008.0,,S,,M,,Trindade,Goiás,Inglês,2.0,2.0,2.0,2.0,8.70,2.0,17037,54,2008,29.0
0,,,,P,2006.0,,S,,M,Estudante,Alto Paraíso de Goiás,Goiás,Inglês,3.0,3.0,3.0,3.0,8.90,16.0,17037,54,2008,19.0
0,,,,P,2006.0,,S,,M,Estudante,Alto Paraíso de Goiás,Goiás,Inglês,3.0,3.0,3.0,3.0,4.50,12.0,17037,54,2008,19.0
18,0.0,0.0,,P,2004.0,,S,,F,Estudante,Guapó,Goiás,,,,,,07/10/2016,4.0,17037,54,2010,22.0
18,,,,F,2007.0,,S,,M,ESTUDANTE,Aparecida de Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,7.80,2.0,17037,54,2008,19.0
9,,,,P,2006.0,,S,,M,Outros,Imperatriz,Maranhão,Inglês,1.0,1.0,1.0,1.0,7.40,8.0,17037,54,2008,19.0
9,,,,P,2006.0,,S,,M,Outros,Imperatriz,Maranhão,Espanhol,1.0,1.0,1.0,2.0,7.40,8.0,17037,54,2008,19.0
18,0.0,0.0,,P,2006.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,6.60,0.0,17037,54,2008,20.0
18,0.0,0.0,,P,2006.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,2.0,6.60,0.0,17037,54,2008,20.0
0,,,,F,2010.0,0.0,S,0.0,M,,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,09/10/2016,0.0,17037,54,2011,20.0
18,,,,P,2006.0,,S,,M,,Anápolis,Goiás,Inglês,2.0,2.0,2.0,3.0,6.80,6.0,17037,54,2008,19.0
18,,,,P,2006.0,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,3.0,8.00,2.0,17037,54,2008,20.0
18,,,,P,2004.0,,S,,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.00,0.0,17037,54,2008,21.0
18,,,,P,2004.0,,S,,M,,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,6.00,0.0,17037,54,2008,21.0
18,,,,P,2006.0,,S,,F,,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,7.30,6.0,17037,54,2008,19.0
13,0.0,0.0,5.0,F,2006.0,,C,0.0,M,Tecnólogo,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,6.60,0.0,17037,54,2012,23.0
13,0.0,0.0,5.0,F,2006.0,,C,0.0,M,Tecnólogo,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,2.0,6.60,0.0,17037,54,2012,23.0
0,,,,F,2012.0,3.0,S,,M,,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,7.60,16.0,17037,54,2012,19.0
0,,,,F,2012.0,3.0,S,,M,,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,7.60,16.0,17037,54,2012,19.0
9,,,,,,,S,,M,,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,8.90,12.0,17037,54,2008,18.0
10,,,,E,1998.0,10.0,C,,M,Professor,Goiânia,Goiás,,,,,,5.40,4.0,17037,54,2009,28.0
0,0.0,0.0,3.0,P,2007.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,0.80,8.0,17037,54,2010,20.0
0,0.0,0.0,3.0,P,2007.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,6.80,18.0,17037,54,2010,20.0
0,0.0,0.0,0.0,E,2008.0,3.0,C,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,7.60,4.0,17037,54,2009,19.0
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,ESTUDANTE,Varjão,Goiás,,,,,,8.70,8.0,17037,54,2010,22.0
18,0.0,0.0,0.0,E,2008.0,0.0,S,0.0,M,Outros,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,6.60,6.0,17037,54,2009,18.0
18,0.0,0.0,0.0,E,2008.0,0.0,S,0.0,M,Outros,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,6.60,6.0,17037,54,2009,18.0
18,0.0,0.0,0.0,E,2008.0,0.0,S,0.0,M,Outros,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,4.60,2.0,17037,54,2009,18.0
18,0.0,0.0,0.0,E,2008.0,0.0,S,0.0,M,Outros,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,4.60,2.0,17037,54,2009,18.0
13,0.0,0.0,0.0,P,2006.0,3.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.60,8.0,17037,54,2009,21.0
13,0.0,0.0,0.0,P,2006.0,3.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,4.30,6.0,17037,54,2009,21.0
18,0.0,0.0,4.0,P,2009.0,4.0,S,,M,Engenheiro de Produção,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.50,12.0,17037,54,2010,18.0
18,0.0,0.0,3.0,E,2009.0,3.0,S,0.0,M,Eletricista,Rio Verde,Goiás,,,,,,7.20,14.0,17037,54,2010,19.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,0.0,M,Representante Comercial,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.00,8.0,17037,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,0.0,M,Representante Comercial,Goiânia,Goiás,Espanhol,1.0,3.0,1.0,3.0,6.00,8.0,17037,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,,M,ESTUDANTE,Goiânia,Goiás,Inglês,3.0,2.0,2.0,3.0,6.80,0.0,17037,54,2010,19.0
18,0.0,0.0,0.0,E,2008.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,7.20,0.0,17037,54,2010,19.0
18,0.0,0.0,0.0,E,2008.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Espanhol,1.0,2.0,1.0,2.0,7.20,0.0,17037,54,2010,19.0
0,,,,F,2007.0,,S,,M,ESTUDANTE,Alto Paraíso de Goiás,Goiás,,,,,,07/10/2016,8.0,17037,54,2009,20.0
18,0.0,0.0,4.0,P,2008.0,1.0,S,,M,Estudante,Goiânia,Goiás,,,,,,6.80,4.0,17037,54,2010,19.0
18,,,,E,2007.0,,S,,M,ESTUDANTE,Inhumas,Goiás,,,,,,7.50,18.0,17037,54,2009,21.0
18,,,2.0,P,2007.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,5.30,10.0,17037,54,2010,20.0
18,,,2.0,P,2007.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,7.50,12.0,17037,54,2010,20.0
18,0.0,0.0,,P,2004.0,,S,,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.00,12.0,17037,54,2009,22.0
9,0.0,0.0,,E,2007.0,,S,,M,Estudante,Goiânia,Goiás,,,,,,7.30,2.0,17037,54,2010,20.0
18,,,,E,2007.0,,S,,M,ESTUDANTE,Inhumas,Goiás,,,,,,3.60,10.0,17037,54,2009,21.0
18,0.0,0.0,5.0,0,2007.0,0.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,1.0,2.0,1.0,1.0,6.60,8.0,17037,54,2011,21.0
0,0.0,0.0,0.0,F,2008.0,0.0,S,0.0,M,ESTUDANTE,Ceres,Goiás,Inglês,2.0,3.0,2.0,3.0,7.20,4.0,17037,54,2009,18.0
18,0.0,0.0,0.0,P,2008.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,,,,,,8.00,0.0,17037,54,2009,19.0
13,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,7.20,16.0,17037,54,2009,20.0
13,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,4.40,6.0,17037,54,2009,20.0
0,0.0,0.0,3.0,P,,,S,0.0,M,Desenhista,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.50,10.0,17037,54,2008,27.0
9,,,,P,2006.0,,S,,M,,Alto Paraíso de Goiás,Goiás,,,,,,8.40,6.0,17037,54,2011,22.0
0,,,,P,2006.0,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.80,10.0,17037,54,2008,19.0
0,,,,P,2006.0,,S,,M,,Goiânia,Goiás,Alemão,1.0,1.0,1.0,1.0,6.80,10.0,17037,54,2008,19.0
18,,,,,1982.0,,C,,M,ELETRICISTA,Goiânia,Goiás,,,,,,6.50,2.0,17037,54,2009,48.0
9,,,,F,2002.0,,S,,M,Técnico em Eletrotécnica,Goiânia,Goiás,,,,,,6.00,14.0,17037,54,2008,24.0
18,0.0,0.0,2.0,0,2007.0,,S,,M,ESTUDANTE,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,7.60,0.0,17037,54,2008,18.0
9,0.0,0.0,,P,2006.0,,S,,M,ESTUDANTE,Goiânia,Goiás,,,,,,4.30,2.0,17037,54,2008,20.0
9,0.0,0.0,,0,1997.0,,S,,M,PROFESSOR,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,3.50,22.0,17037,54,2008,29.0
9,0.0,0.0,,P,2006.0,,S,,M,ESTUDANTE,Goiânia,Goiás,,,,,,06/10/2016,6.0,17037,54,2008,20.0
18,0.0,0.0,,E,2007.0,,S,,M,Estudante,Trindade,Goiás,Inglês,2.0,3.0,3.0,3.0,3.20,12.0,17037,54,2008,17.0
18,0.0,0.0,,E,2007.0,,S,,M,Estudante,Trindade,Goiás,Inglês,2.0,3.0,3.0,3.0,7.50,0.0,17037,54,2008,17.0
18,,,,P,2007.0,,S,,M,,Goiânia,Goiás,,,,,,8.20,2.0,17037,54,2008,18.0
10,,,,P,2006.0,5.0,S,0.0,M,,Goiânia,Goiás,,,,,,1.40,40.0,17037,54,2008,20.0
10,,,,P,2006.0,5.0,S,0.0,M,,Goiânia,Goiás,,,,,,2.80,24.0,17037,54,2008,20.0
10,,,,P,2006.0,5.0,S,0.0,M,,Goiânia,Goiás,,,,,,2.70,30.0,17037,54,2008,20.0
0,,,,P,2007.0,,S,,M,ESTUDANTE,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,2.40,18.0,17037,54,2008,18.0
0,,,,P,2007.0,,S,,M,ESTUDANTE,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,0.00,77.0,17037,54,2008,18.0
0,,,,P,2007.0,,S,,M,ESTUDANTE,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,3.60,8.0,17037,54,2008,18.0
0,0.0,0.0,,P,2007.0,3.0,S,0.0,M,Estudante,Goiania,Ceará,Inglês,2.0,2.0,2.0,2.0,07/10/2016,0.0,17037,54,2008,19.0
18,,,,E,2000.0,,S,,M,Aux. Administrativo,Aparecida de Goiânia,Goiás,,,,,,6.80,6.0,17037,54,2008,25.0
18,0.0,0.0,6.0,0,2008.0,,S,,M,,Goiânia,Goiás,,,,,,8.60,10.0,17037,54,2009,18.0
18,0.0,0.0,6.0,0,2008.0,,S,,M,,Goiânia,Goiás,,,,,,05/10/2016,8.0,17037,54,2009,18.0
18,0.0,0.0,3.0,E,2008.0,,S,,M,Estudante,Aparecida de Goiânia,Goiás,,,,,,7.50,6.0,17037,54,2009,19.0
0,,,,P,2010.0,,S,,F,,Alto Paraíso de Goiás,Goiás,,,,,,6.00,2.0,17037,54,2011,17.0
18,,,,E,2006.0,,S,,M,,Goiânia,Goiás,,,,,,7.40,0.0,17037,54,2009,20.0
9,,,,M,2007.0,,S,,M,,Goiás,Goiás,,,,,,7.40,8.0,17037,54,2009,19.0
9,,,,M,2007.0,,S,,M,,Goiás,Goiás,,,,,,7.80,8.0,17385,54,2009,19.0
18,,,,E,2006.0,,S,,M,,Goiânia,Goiás,,,,,,7.00,8.0,17385,54,2009,20.0
0,,,,P,2010.0,,S,,F,,Alto Paraíso de Goiás,Goiás,,,,,,6.00,2.0,17385,54,2011,17.0
18,0.0,0.0,3.0,E,2008.0,,S,,M,Estudante,Aparecida de Goiânia,Goiás,,,,,,8.50,4.0,17385,54,2009,19.0
